coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	CONTROL_avg	CANCER_avg	DIFF	ABSDIFF	gene_id	gene_name	ttest_pval	p.adj.bonferroni	p.adj.bh	PTBP1_binding	RBFOX1_binding
12:89598657-89598743:-	0.7327393031811673	0.7260370158814657	0.7021446654595831	0.7700075184879283	0.5764456430343725	0.35066687038628896	0.2654265908113128	0.2813534222515119	0.2209396524384734	0.3490989002145945	0.7014748292089034	0.2934970872204363	-0.40797774198846704	0.40797774198846704	ENSG00000070961	ATP2B1	1.5785857109823632e-05	0.48375759113054523	0.0031826157311220077	2.273904	0.9310639999999999
12:39315932-39315970:-	0.6029890877943627	0.6332688106014385	0.5937337853343326	0.32198972579006957	0.4292473460236122	0.43683146250305194	0.25152351288449093	0.32002091226299695	0.28427827789935106	0.2549723109118457	0.516245751108763	0.3095252952923473	-0.20672045581641574	0.20672045581641574	ENSG00000139116	KIF21A	0.022906234219304152	1.0	0.19629797193808046	1.467431	0.910367
12:122347375-122347479:-	0.5996733228967668	0.5805503431962018	0.5946315602045268	0.6750635986445191	0.8898183292936357	0.6473637874005976	0.3840125859505338	0.46895250615572603	0.43020334646731706	0.425115869413378	0.66794743084713	0.4711296190775105	-0.19681781176961954	0.19681781176961954	ENSG00000130779	CLIP1	0.03002355510165776	1.0	0.22418904631829972	1.261846	0.929867
13:75807480-75808199:+	0.9472346667466469	0.9098112009156701	0.9375061860490517	1.0	0.4965554006397113	0.0	0.0	0.0	0.0	0.0	0.8582214908702159	0.0	-0.8582214908702159	0.8582214908702159	ENSG00000136153	LMO7	0.0007225515926174179	1.0	0.02921186484928862	1.0114770000000002	1.150765
17:6450028-6450072:+	1.0	1.0	1.0	1.0	0.5128089313944012	0.3165105255766385	0.45399670337916825	0.1384855085117574	0.3327949339040304	0.38064358136302323	0.9025617862788803	0.3244862505469236	-0.5780755357319567	0.5780755357319567	ENSG00000129195	PIMREG	0.0018396913257347316	1.0	0.050118523077137274	1.496762	0.9298489999999999
17:29578962-29578988:-	0.9601490989910986	0.9232492163471938	0.9699128835229783	0.9469581746076696	0.5465461853892836	0.5024458506692453	0.13931727833581373	0.12969288534113874	0.07514590575596732	0.11996658487870249	0.8693631117716448	0.19331370099617354	-0.6760494107754713	0.6760494107754713	ENSG00000108262	GIT1	0.00032285747315355346	1.0	0.01906583032618683	1.325431	1.0734500000000002
18:49209551-49209715:-	0.15042613284952777	0.11454097726031988	0.14764507755087494	0.14663005709474067	0.051557573360793356	0.00808533938922646	0.01573342685053728	0.010996956401081096	0.013369626962228022	0.02059369268546379	0.12215996362325132	0.01375580845770733	-0.108404155165544	0.108404155165544	ENSG00000141627	DYM	0.004276398277690202	1.0	0.07982501722486564	1.163342	2.727616
19:1496591-1496671:+	0.4991707274577752	0.45373346869039183	0.5017743251251371	0.5839206227159173	0.07342652947914206	0.035647720356114534	0.0	0.0	0.009073362895213962	0.003360251813608663	0.4224051346936726	0.009616267012987432	-0.4127888676806851	0.4127888676806851	ENSG00000115255	REEP6	0.009864985904165173	1.0	0.12497415999716484	1.020146	0.93085
19:7857092-7857124:+	0.3239677555133166	0.3456463098821038	0.3224240867808334	0.24786999801805493	0.2561071748317492	0.199844187659718	0.10948940394525891	0.04747620043710152	0.007139017167129324	0.09091673848185056	0.2992030650052116	0.09097310953821167	-0.20822995546699993	0.20822995546699993	ENSG00000142459	EVI5L	0.001131526690602444	1.0	0.037365986458525756	1.307319	0.9266719999999999
19:16513014-16513109:+	0.8301005587003816	0.8532163221095334	0.8385229099470455	0.8788108113479529	0.9028662990468955	0.6803191743882047	0.7331668185009802	0.7185349641658674	0.7756398444099913	0.8328600193786533	0.8607033802303616	0.7481041641687393	-0.11259921606162238	0.11259921606162238	ENSG00000105072	C19orf44	0.008672533225705619	1.0	0.11646353229699768	1.002398	0.908113
2:27435723-27435746:+	0.18467936372050298	0.17880037327184378	0.21165285747732226	0.20931644650596717	0.08605206815413871	0.0	0.0	0.0008611089363200264	0.0	0.010146512833900539	0.17410022182595497	0.002201524354044113	-0.17189869747191086	0.17189869747191086	ENSG00000115216	NRBP1	0.0016251446325977002	1.0	0.04619903271424538	0.95199	0.934443
2:233273991-233274041:+	0.2982148820409926	0.3090513679380261	0.3816888292578834	0.322459623075414	0.06730689286921236	0.0	0.0	0.0	0.0	0.06999238074784853	0.2757443190363057	0.013998476149569705	-0.26174584288673597	0.26174584288673597	ENSG00000085978	ATG16L1	0.006911238203160327	1.0	0.10356718568990134	0.910544	1.271266
2:130161186-130161272:-	0.5880034417300364	0.5247204517067527	0.5725002915138835	0.683811492618022	0.4570160045835755	0.3118324759276341	0.21860780355317705	0.2164096501301314	0.342677445765494	0.38825835411681303	0.565210336430454	0.2955571458986499	-0.26965319053180414	0.26965319053180414	ENSG00000136699	SMPD4	0.000725031494542842	1.0	0.029241998851262347	2.2463800000000003	1.206903
20:36209488-36209898:+	0.9706143252543918	0.9737742888519647	0.972617157077463	0.976394033207555	0.8897744123567077	0.8666467738549538	0.5962350524608793	0.4526916015475772	0.3746818020175352	0.49575059327360504	0.9566348433496165	0.5572011646309101	-0.3994336787187064	0.3994336787187064	ENSG00000088367	EPB41L1	0.008413168967653623	1.0	0.11525326911656025	1.7013749999999999	1.36578
20:16382098-16382130:-	0.1595872696441947	0.22637545966251993	0.28535489109811035	0.2907285417531818	0.3606853220849462	0.0	0.0	0.12211576776688372	0.0	0.15922795948384794	0.2645462968485906	0.05626874545014633	-0.20827755139844428	0.20827755139844428	ENSG00000089177	KIF16B	0.002679448462321425	1.0	0.06159917338922736	2.605175	0.9094190000000001
22:38222642-38222662:-	0.19379033071435994	0.16873228972441107	0.1787268353151147	0.10551874680395168	0.06786118425254799	0.06186545485529268	0.015714210031098463	0.024941357411724933	0.011889079197789521	0.02132811421066328	0.14292587736207707	0.027147643141313776	-0.11577823422076329	0.11577823422076329	ENSG00000198792	TMEM184B	0.006067860222355511	1.0	0.09575158419880775	0.932559	1.062272
4:88278144-88278642:-	0.9587369697047848	0.950488570645292	0.9361836470533931	0.9700973469029979	1.0	0.8171140508133365	0.875578334803138	0.8788607919145286	0.7515747055045269	0.8664564765199461	0.9631013068612935	0.8379168719110952	-0.12518443495019826	0.12518443495019826	ENSG00000163644	PPM1K	0.00410294842084585	1.0	0.07785439898255174	2.796002	0.908119
5:149240676-149240774:+	0.7458306195873483	0.6811661954122022	0.6913999270150933	0.6851196263556147	0.5004877883590405	0.13937698686413344	0.06412475732891038	0.12921970260029833	0.06243739908002753	0.042234691439136725	0.6608008313458598	0.08747870746250128	-0.5733221238833585	0.5733221238833585	ENSG00000173210	ABLIM3	2.481368040225391e-05	0.7604152359270712	0.004062053185282904	1.215012	1.2091290000000001
8:65689566-65689599:+	0.3045373090597965	0.28435118699515877	0.1246625796576112	0.17750294669730135	0.07853202003744449	0.1222070789172692	0.0	0.023663026064324202	0.0	0.0	0.19391720848946245	0.029174020996318682	-0.16474318749314376	0.16474318749314376	ENSG00000066855	MTFR1	0.015996190873053272	1.0	0.1641122428204612	0.9510970000000001	0.929868
9:123387730-123387858:-	0.38571992531882493	0.3342165990710465	0.3230327087747368	0.36710527780715774	0.3576060341783104	0.12721441533552338	0.0459839086244371	0.0734389372564678	0.04237699346698232	0.08010779274096899	0.3535361090300153	0.07382440948487592	-0.2797116995451394	0.2797116995451394	ENSG00000119522	DENND1A	9.821976665080714e-07	0.03009944749013985	0.0005901852449047029	1.201207	0.9980410000000002
9:128272785-128272865:-	0.29867083187460514	0.2202730033326603	0.32601191638456545	0.20173642788299437	0.2372196803145131	0.108159614170675	0.21238182472366157	0.05346160382608602	0.11035259235040254	0.22911032290651934	0.25678237195786763	0.1426931915954689	-0.11408918036239873	0.11408918036239873	ENSG00000167110	GOLGA2	0.026731915165188018	1.0	0.21184368767447292	0.916527	0.9344399999999999
X:71153477-71153536:+	0.6267251210452783	0.6168457369178079	0.7178245738241174	0.6543025852943875	0.556720898020909	0.636974951497246	0.2675580772575474	0.4321918890259643	0.24181600697882477	0.2832630754301492	0.6344837830205	0.37236080003794636	-0.26212298298255365	0.26212298298255365	ENSG00000196338	NLGN3	0.020664521291455556	1.0	0.18618386342895496	1.514269	0.9344399999999999
X:63754304-63754676:-	0.7113370292285115	0.8562033168379591	0.8791566788039906	0.7122608851310971	0.6708103101070082	0.08295047830052056	0.12172562264734699	0.6104073682653365	0.13327391228774074	0.6452594073172851	0.7659536440217133	0.318723357763646	-0.44723028625806727	0.44723028625806727	ENSG00000131089	ARHGEF9	0.021057434035242923	1.0	0.18849447322742055	0.9064369999999999	1.06244
