coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	CONTROL_avg	CANCER_avg	DIFF	ABSDIFF	gene_id	gene_name	ttest_pval	p.adj.bonferroni	p.adj.bh	PTBP1_binding	RBFOX1_binding
12:122347375-122347479:-	0.5996733228967668	0.5805503431962018	0.5946315602045268	0.6750635986445191	0.8898183292936357	0.6473637874005976	0.3840125859505338	0.46895250615572603	0.43020334646731706	0.425115869413378	0.66794743084713	0.4711296190775105	-0.19681781176961954	0.19681781176961954	ENSG00000130779	CLIP1	0.03002355510165776	1.0	0.22418904631829972	1.261846	0.929867
13:46715560-46715664:+	0.16328771815131773	0.1779429241651084	0.12758171379933458	0.11454067316299411	0.0723399391680381	0.023602646123744745	0.005463086902644065	0.024033581615995673	0.012901549702918043	0.0	0.1311385936893586	0.013200172869060505	-0.1179384208202981	0.1179384208202981	ENSG00000136141	LRCH1	0.0023911618957902798	1.0	0.057744015994084415	0.585672	0.9055129999999999
13:75807480-75808199:+	0.9472346667466469	0.9098112009156701	0.9375061860490517	1.0	0.4965554006397113	0.0	0.0	0.0	0.0	0.0	0.8582214908702159	0.0	-0.8582214908702159	0.8582214908702159	ENSG00000136153	LMO7	0.0007225515926174179	1.0	0.02921186484928862	1.0114770000000002	1.150765
14:103729793-103729846:+	0.5810314322709758	0.6967562579519537	0.599025387681211	0.6218452991568176	0.3696801576911126	0.3601379725387112	0.11964131651899738	0.1909678397785367	0.1350123063765868	0.26820395226491783	0.5736677069504141	0.21479267749554998	-0.35887502945486416	0.35887502945486416	ENSG00000100711	ZFYVE21	0.0010707616773121239	1.0	0.036538993507440866	1.0382470000000001	0.621683
16:85633914-85634132:+	0.28965418082111927	0.30849349226014516	0.38745651188926594	0.6018312045475896	0.31212614945982453	0.16976822109995543	0.09407266716390476	0.25729824919854255	0.14870522472224526	0.14307500529401537	0.37991230779558893	0.1625838734957327	-0.21732843429985624	0.21732843429985624	ENSG00000131149	GSE1	0.015895977905537463	1.0	0.16357697881638536	1.163132	0.5801649999999999
17:40181299-40181373:+	0.2669679922155652	0.27742560064753635	0.2379648663020953	0.18911833296956237	0.12865359352517197	0.0	0.0	0.0	0.0	0.0	0.22002607713198624	0.0	-0.22002607713198624	0.22002607713198624	ENSG00000108352	RAPGEFL1	0.0013231784764340252	1.0	0.041041300010446057	0.923313	0.600757
17:6450028-6450072:+	1.0	1.0	1.0	1.0	0.5128089313944012	0.3165105255766385	0.45399670337916825	0.1384855085117574	0.3327949339040304	0.38064358136302323	0.9025617862788803	0.3244862505469236	-0.5780755357319567	0.5780755357319567	ENSG00000129195	PIMREG	0.0018396913257347316	1.0	0.050118523077137274	1.496762	0.9298489999999999
17:61026866-61026910:+	0.4379762548834582	0.3525403911586974	0.46997245021328693	0.3967319153267975	0.05776967659287468	0.08690627961390118	0.029553034803076222	0.035926475855827686	0.023059368762643254	0.030802705804282158	0.3429981376350229	0.041249572967946097	-0.3017485646670768	0.3017485646670768	ENSG00000141376	BCAS3	0.014305522439230965	1.0	0.15514716477326704	0.8362419999999999	0.908127
17:29578962-29578988:-	0.9601490989910986	0.9232492163471938	0.9699128835229783	0.9469581746076696	0.5465461853892836	0.5024458506692453	0.13931727833581373	0.12969288534113874	0.07514590575596732	0.11996658487870249	0.8693631117716448	0.19331370099617354	-0.6760494107754713	0.6760494107754713	ENSG00000108262	GIT1	0.00032285747315355346	1.0	0.01906583032618683	1.325431	1.0734500000000002
18:58710921-58710953:+	1.0	0.6634080451704543	1.0	1.0	0.8518548722027269	0.5773279538355315	0.6673440275340916	0.5014845711491779	0.4036534022820602	0.39658673351724494	0.9030525834746364	0.5092793376636212	-0.39377324581101514	0.39377324581101514	ENSG00000172175	MALT1	0.0018563594704673679	1.0	0.05027412514466987	0.533671	0.909125
18:11886499-11886621:-	0.9466264373169627	0.6687058477053	0.7777228706804162	0.8132823779255162	0.7749572547248762	0.4885640801544727	0.7161306749020392	0.6253236836554338	0.6486616181676339	0.6484547312966887	0.7962589576706142	0.6254269576352537	-0.17083200003536048	0.17083200003536048	ENSG00000154889	MPPE1	0.019642895582592163	1.0	0.18199548995861056	0.8559129999999999	1.190797
18:49209551-49209715:-	0.15042613284952777	0.11454097726031988	0.14764507755087494	0.14663005709474067	0.051557573360793356	0.00808533938922646	0.01573342685053728	0.010996956401081096	0.013369626962228022	0.02059369268546379	0.12215996362325132	0.01375580845770733	-0.108404155165544	0.108404155165544	ENSG00000141627	DYM	0.004276398277690202	1.0	0.07982501722486564	1.163342	2.727616
19:1496591-1496671:+	0.4991707274577752	0.45373346869039183	0.5017743251251371	0.5839206227159173	0.07342652947914206	0.035647720356114534	0.0	0.0	0.009073362895213962	0.003360251813608663	0.4224051346936726	0.009616267012987432	-0.4127888676806851	0.4127888676806851	ENSG00000115255	REEP6	0.009864985904165173	1.0	0.12497415999716484	1.020146	0.93085
19:7857092-7857124:+	0.3239677555133166	0.3456463098821038	0.3224240867808334	0.24786999801805493	0.2561071748317492	0.199844187659718	0.10948940394525891	0.04747620043710152	0.007139017167129324	0.09091673848185056	0.2992030650052116	0.09097310953821167	-0.20822995546699993	0.20822995546699993	ENSG00000142459	EVI5L	0.001131526690602444	1.0	0.037365986458525756	1.307319	0.9266719999999999
19:16513014-16513109:+	0.8301005587003816	0.8532163221095334	0.8385229099470455	0.8788108113479529	0.9028662990468955	0.6803191743882047	0.7331668185009802	0.7185349641658674	0.7756398444099913	0.8328600193786533	0.8607033802303616	0.7481041641687393	-0.11259921606162238	0.11259921606162238	ENSG00000105072	C19orf44	0.008672533225705619	1.0	0.11646353229699768	1.002398	0.908113
19:45298143-45298222:+	0.9588831190983784	0.9122571844298669	0.92885032192757	0.8589267534584875	0.5601002392761419	0.01646166192237427	0.0	0.006617449406425221	0.0	0.06716002530044274	0.843803523638089	0.018047827325848444	-0.8257556963122406	0.8257556963122406	ENSG00000007047	MARK4	0.0002634367051671879	1.0	0.01722284090313842	0.540347	1.5979100000000002
19:49146166-49146192:+	0.8358541659731884	0.7959242939366256	0.836445013630834	0.6055141645340053	0.6247565570695093	0.1835856797045902	0.0	0.017713632459675523	0.07420097151810502	0.3914853690106772	0.7396988390288326	0.1333971305386096	-0.606301708490223	0.606301708490223	ENSG00000177380	PPFIA3	0.00020829257260880708	1.0	0.0150191197355221	0.7643900000000001	1.7535119999999997
19:39826952-39826987:-	0.4624225037479142	0.36623703491557585	0.3044665345395868	0.3993032858590362	0.5564501900759412	0.0	0.0	0.20780905459000742	0.3427149617084477	0.3419018053111344	0.4177759098276108	0.1784851643219179	-0.2392907455056929	0.2392907455056929	ENSG00000105204	DYRK1B	0.0332897819265158	1.0	0.23513191982481566	0.706731	0.5375580000000001
19:58357952-58358286:-	0.19009616638568336	0.17946489745036004	0.24925070533095117	0.1412155104852093	0.16741402739442773	0.11595609968584039	0.0	0.1421775651181995	0.0	0.14966706218548975	0.18548826140932634	0.08156014539790593	-0.10392811601142041	0.10392811601142041	ENSG00000174586	ZNF497	0.034186072593212914	1.0	0.23767646555001873	1.246947	0.580084
2:27435723-27435746:+	0.18467936372050298	0.17880037327184378	0.21165285747732226	0.20931644650596717	0.08605206815413871	0.0	0.0	0.0008611089363200264	0.0	0.010146512833900539	0.17410022182595497	0.002201524354044113	-0.17189869747191086	0.17189869747191086	ENSG00000115216	NRBP1	0.0016251446325977002	1.0	0.04619903271424538	0.95199	0.934443
2:39707049-39707186:+	0.987432309788431	0.9787876943112047	0.9856372198917304	0.9843743496659074	0.9400725043815882	0.7756604980215036	0.7239863640270044	0.8229444123670492	0.8082526802912756	0.8806486323806527	0.9752608156077722	0.8022985174174971	-0.1729622981902751	0.1729622981902751	ENSG00000152154	TMEM178A	0.0015475057733705044	1.0	0.04490844169028325	0.532013	0.9093979999999999
2:46951602-46951733:+	0.44862508322284356	0.4510251898229615	0.5229048629914369	0.5150679920718767	0.5815560317478757	0.12184731597020107	0.07255785912394568	0.05247542392139829	0.0	0.07051308894329374	0.5038358319713989	0.06347873759176775	-0.44035709437963116	0.44035709437963116	ENSG00000068724	TTC7A	1.1372564884046116e-06	0.03485122508715932	0.0006270348636300776	1.54127	0.6329130000000001
2:227352514-227352573:+	0.7951674371904424	0.7471065799348854	0.732708003264145	0.750050275193551	0.7435943534455015	0.46501922691390746	0.42143018338916505	0.5664415736216692	0.5142647430110733	0.5825324231855055	0.7537253298057051	0.5099376300242641	-0.243787699781441	0.243787699781441	ENSG00000168958	MFF	0.0006337901647227424	1.0	0.02743290903662209	0.5151570000000001	1.380856
2:233273991-233274041:+	0.2982148820409926	0.3090513679380261	0.3816888292578834	0.322459623075414	0.06730689286921236	0.0	0.0	0.0	0.0	0.06999238074784853	0.2757443190363057	0.013998476149569705	-0.26174584288673597	0.26174584288673597	ENSG00000085978	ATG16L1	0.006911238203160327	1.0	0.10356718568990134	0.910544	1.271266
2:25419515-25419535:-	0.7611081473490208	0.7026376411302888	0.8144439846101226	0.6827876520801929	0.19200317362272376	0.1820858228594895	0.3986949321140983	0.1920644562558002	0.25222485138341366	0.17333777460831412	0.6305961197584697	0.23968156744422311	-0.39091455231424665	0.39091455231424665	ENSG00000138101	DTNB	0.021623352967122516	1.0	0.19081034740679634	0.862915	0.502811
2:130161186-130161272:-	0.5880034417300364	0.5247204517067527	0.5725002915138835	0.683811492618022	0.4570160045835755	0.3118324759276341	0.21860780355317705	0.2164096501301314	0.342677445765494	0.38825835411681303	0.565210336430454	0.2955571458986499	-0.26965319053180414	0.26965319053180414	ENSG00000136699	SMPD4	0.000725031494542842	1.0	0.029241998851262347	2.2463800000000003	1.206903
2:162046702-162046805:-	1.0	1.0	0.9457577241369279	0.18412755943042097	0.2525214779988517	0.32632374844820156	0.04219571652418419	0.023986631055497355	0.0	0.02583461273910861	0.67648135231324	0.08366814175339835	-0.5928132105598417	0.5928132105598417	ENSG00000197635	DPP4	0.031212227499873745	1.0	0.22833581086980925	0.818303	0.9087700000000001
2:240772570-240772596:-	0.5444243994447566	0.5224100960753475	0.5197589743930306	0.5849761086615238	0.4763947175693883	0.3661863995195984	0.38636442707961866	0.403485490048792	0.217766378339092	0.4199123799308534	0.5295928592288094	0.35874301498359085	-0.17084984424521854	0.17084984424521854	ENSG00000130294	KIF1A	0.005975685101288842	1.0	0.0949325401394487	1.380471	0.71675
20:36209488-36209898:+	0.9706143252543918	0.9737742888519647	0.972617157077463	0.976394033207555	0.8897744123567077	0.8666467738549538	0.5962350524608793	0.4526916015475772	0.3746818020175352	0.49575059327360504	0.9566348433496165	0.5572011646309101	-0.3994336787187064	0.3994336787187064	ENSG00000088367	EPB41L1	0.008413168967653623	1.0	0.11525326911656025	1.7013749999999999	1.36578
20:16382098-16382130:-	0.1595872696441947	0.22637545966251993	0.28535489109811035	0.2907285417531818	0.3606853220849462	0.0	0.0	0.12211576776688372	0.0	0.15922795948384794	0.2645462968485906	0.05626874545014633	-0.20827755139844428	0.20827755139844428	ENSG00000089177	KIF16B	0.002679448462321425	1.0	0.06159917338922736	2.605175	0.9094190000000001
22:38222642-38222662:-	0.19379033071435994	0.16873228972441107	0.1787268353151147	0.10551874680395168	0.06786118425254799	0.06186545485529268	0.015714210031098463	0.024941357411724933	0.011889079197789521	0.02132811421066328	0.14292587736207707	0.027147643141313776	-0.11577823422076329	0.11577823422076329	ENSG00000198792	TMEM184B	0.006067860222355511	1.0	0.09575158419880775	0.932559	1.062272
3:47569071-47569227:-	0.9147074793333555	0.9171601244242528	0.8562299030891587	0.8691401983966772	0.6960678922801691	0.8152884536784998	0.5691979077532797	0.6435180540692134	0.7925607217980059	0.45972157369756045	0.8506611195047228	0.6560573421993119	-0.1946037773054109	0.1946037773054109	ENSG00000114646	CSPG5	0.04432690235276971	1.0	0.26989071984759544	0.804366	0.9299790000000001
3:171139470-171139556:-	1.0	0.9285493705149356	1.0	1.0	1.0	0.8233576892007372	0.7513018735728295	0.8099496754568359	0.8595957539646145	0.9862949552223913	0.985709874102987	0.8460999894834818	-0.1396098846195053	0.1396098846195053	ENSG00000154310	TNIK	0.02003413090378645	1.0	0.18397807109451988	1.7004199999999998	0.6288809999999999
4:48831227-48831398:+	0.8938746594877692	1.0	0.9314223999180546	1.0	0.9475104101723355	0.7124820155189411	0.8802241678558101	0.6668924255150801	0.8043838857189474	0.9098377832147153	0.9545614939156319	0.7947640555646989	-0.15979743835093307	0.15979743835093307	ENSG00000109180	OCIAD1	0.022957710554940416	1.0	0.19651928490395223	0.5505310000000001	0.517599
4:48831227-48831433:+	0.38267826819113776	1.0	0.6232607500251407	1.0	0.4830677102086451	0.0	0.26333515428215476	0.3787524137851289	0.34244603220548125	0.4300408881004346	0.6978013456849846	0.28291489767463995	-0.4148864480103447	0.4148864480103447	ENSG00000109180	OCIAD1	0.029999829151925023	1.0	0.22414804616003198	0.5505310000000001	0.521069
4:88278144-88278642:-	0.9587369697047848	0.950488570645292	0.9361836470533931	0.9700973469029979	1.0	0.8171140508133365	0.875578334803138	0.8788607919145286	0.7515747055045269	0.8664564765199461	0.9631013068612935	0.8379168719110952	-0.12518443495019826	0.12518443495019826	ENSG00000163644	PPM1K	0.00410294842084585	1.0	0.07785439898255174	2.796002	0.908119
4:8019618-8019671:-	0.56086305332728	0.46960507939030216	0.5047704716020239	0.517570654947944	0.16026250294328387	0.0	0.0	0.0	0.0	0.0	0.44261435244216674	0.0	-0.44261435244216674	0.44261435244216674	ENSG00000163995	ABLIM2	0.0035662801412147936	1.0	0.07157082837428118	0.536449	0.792797
5:149240676-149240774:+	0.7458306195873483	0.6811661954122022	0.6913999270150933	0.6851196263556147	0.5004877883590405	0.13937698686413344	0.06412475732891038	0.12921970260029833	0.06243739908002753	0.042234691439136725	0.6608008313458598	0.08747870746250128	-0.5733221238833585	0.5733221238833585	ENSG00000173210	ABLIM3	2.481368040225391e-05	0.7604152359270712	0.004062053185282904	1.215012	1.2091290000000001
5:94917896-94917973:-	0.9856605925481647	0.9512832697863447	0.9878809383424499	0.994210932548832	0.9798464506061749	0.676604974620046	0.8920355326095208	0.6203434965410932	0.8181765163297045	0.8230828964237693	0.9797764367663933	0.7660486833048268	-0.21372775346156647	0.21372775346156647	ENSG00000175471	MCTP1	0.012679410486237925	1.0	0.14514775283928325	0.7484040000000001	0.9081950000000001
6:3284936-3284959:-	0.671801216096636	0.4686428148052665	0.7366378117422807	0.5591476315989015	0.08860938012347297	0.0	0.04729659322842224	0.007659440479759305	0.010964060628903212	0.028427453494110022	0.5049677708733116	0.018869509566238958	-0.4860982613070726	0.4860982613070726	ENSG00000137266	SLC22A23	0.012759158950366889	1.0	0.1457340387752491	0.643114	0.659138
7:150369671-150369868:+	0.1969715060199824	0.13522498212779338	0.1665297900992992	0.13182585520158557	0.037462711785916765	0.0	0.06657798332731094	0.01347908970068278	0.005887078420665433	0.0	0.13360296904691546	0.01718883028973183	-0.11641413875718362	0.11641413875718362	ENSG00000214022	REPIN1	0.008551779077942318	1.0	0.1160625641468301	0.951084	0.591336
8:65689566-65689599:+	0.3045373090597965	0.28435118699515877	0.1246625796576112	0.17750294669730135	0.07853202003744449	0.1222070789172692	0.0	0.023663026064324202	0.0	0.0	0.19391720848946245	0.029174020996318682	-0.16474318749314376	0.16474318749314376	ENSG00000066855	MTFR1	0.015996190873053272	1.0	0.1641122428204612	0.9510970000000001	0.929868
8:27748495-27748598:-	0.8338251372006122	0.7148623791146915	0.7715184553673886	0.871506330405768	0.7780945315308007	0.5362952418653795	0.6601946743741859	0.6703291834885527	0.7062184940010627	0.6189400704659092	0.7939613667238521	0.638395532839018	-0.15556583388483414	0.15556583388483414	ENSG00000147419	CCDC25	0.0044695499742538405	1.0	0.08161236684014625	0.5839519999999999	0.508586
8:28429378-28429403:-	0.8512055297498863	0.8928095776965871	0.8588316391866506	0.8615576600066072	0.8404221940891554	0.4012841892564277	0.46098605853293745	0.45914224522674973	0.18518358174105928	0.4089243292597568	0.8609653201457773	0.3831040808033862	-0.4778612393423911	0.4778612393423911	ENSG00000214050	FBXO16	0.0005806417631708339	1.0	0.026205842168439186	0.757568	0.934242
8:38421797-38421941:-	0.9357236803300393	0.9467314087484667	0.880484217478941	0.8994846771973961	0.8575220863705142	0.7192028531170219	0.6794021227895198	0.7553345902882164	0.7622808157030451	0.6711167118318239	0.9039892140250714	0.7174674187459253	-0.18652179527914603	0.18652179527914603	ENSG00000077782	FGFR1	7.954269592849536e-05	1.0	0.008291108560301838	1.319764	0.6481
9:110162094-110162132:+	0.3743591579187297	0.20028711270277288	0.3312097242026717	0.1760256579148125	0.18525493863946138	0.07747614640611973	0.060699028524946685	0.01920101515422364	0.0	0.02929066800994204	0.2534273182756896	0.037333371619046415	-0.21609394665664317	0.21609394665664317	ENSG00000157654	PALM2AKAP2	0.004488630923470314	1.0	0.0817314882054354	0.634315	1.8558299999999999
9:131474454-131476535:+	0.9931991674153308	0.9965762237196558	0.9984654492148384	0.9983151997951752	0.9787258037423279	0.8417106543410345	0.8636255014651795	0.8579869569075625	0.8736367135039553	0.8449340530237157	0.9930563687774656	0.8563787758482896	-0.13667759292917603	0.13667759292917603	ENSG00000130723	PRRC2B	3.5109086389442265e-07	0.010759179524044583	0.0003362243601263932	1.191476	0.578619
9:123387730-123387858:-	0.38571992531882493	0.3342165990710465	0.3230327087747368	0.36710527780715774	0.3576060341783104	0.12721441533552338	0.0459839086244371	0.0734389372564678	0.04237699346698232	0.08010779274096899	0.3535361090300153	0.07382440948487592	-0.2797116995451394	0.2797116995451394	ENSG00000119522	DENND1A	9.821976665080714e-07	0.03009944749013985	0.0005901852449047029	1.201207	0.9980410000000002
