coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	CONTROL_avg	CANCER_avg	DIFF	ABSDIFF	gene_id	gene_name	ttest_pval	p.adj.bonferroni	p.adj.bh	PTBP1_binding	RBFOX1_binding
10:69919665-69919727:+	0.6161904181025282	0.2637131593276999	0.35859749511602546	0.5012095703329337	0.18304930697568736	0.0	0.1448408810227375	0.0	0.3802497868005361	0.17290096060311286	0.38455198997097495	0.1395983256852773	-0.24495366428569765	0.24495366428569765	ENSG00000197467	COL13A1	0.048609332963211765	1.0	0.2837396206966904	0.425973	0.974318
10:13597645-13597671:+	0.16858101252042837	0.12605109404144194	0.18782504316538243	0.15451491788463967	0.05223757019289616	0.07161747802044177	0.03357257175704069	0.03711552756622459	0.037854278015597785	0.0	0.13784192756095773	0.03603197107186097	-0.10180995648909676	0.10180995648909676	ENSG00000165630	PRPF18	0.008870690319638682	1.0	0.1179756453724811	0.068685	1.38333
10:18514236-18514369:+	0.944673639190517	0.8592334809983393	0.9377094453319388	0.9490392931851184	1.0	0.5098764595613975	0.6427209423648337	0.8475590439824636	0.4236325795507022	0.28884710892896315	0.9381311717411827	0.542527226877672	-0.3956039448635107	0.3956039448635107	ENSG00000165995	CACNB2	0.012742115175405432	1.0	0.14570228341429084	0.432931	0.9309879999999999
10:21708588-21708657:+	0.5969683735187962	0.7443091757661148	0.8646549091005293	1.0	0.42985156396201907	0.0	0.4594524653502886	0.33859696437646425	0.41891770610727097	0.2644336837941056	0.7271568044694919	0.29628016392562595	-0.430876640543866	0.430876640543866	ENSG00000078403	MLLT10	0.010707348427786733	1.0	0.13099524004877097	0.433838	0.9043260000000001
10:103111693-103111805:-	0.1808696933168584	0.1028812625911457	0.1936304157733118	0.1459529185392564	0.18370543935260372	0.06135939733315506	0.021779720051274546	0.05852200064550892	0.054667404951486226	0.08447301202193283	0.1614079459146352	0.05616030700067152	-0.10524763891396369	0.10524763891396369	ENSG00000076685	NT5C2	0.0012476502836549753	1.0	0.039379805661528045	0.013124	0.934443
11:47326544-47326552:+	0.5687434421439238	0.5623440420304024	0.49478243959476254	0.5723899847044331	0.23739940890133737	0.04471741144645485	0.019588024936899526	0.0	0.0	0.011204045197326108	0.487131863474972	0.015101896316136097	-0.4720299671588359	0.4720299671588359	ENSG00000110514	MADD	0.0016381077013834287	1.0	0.046395388640383714	0.027353	0.538605
11:77116226-77116303:+	0.862719620729618	1.0	1.0	1.0	1.0	0.626853609438008	0.7827123922066077	0.8212766929870647	0.8335240558991505	0.8167949685853936	0.9725439241459236	0.7762323438232449	-0.1963115803226787	0.1963115803226787	ENSG00000149260	CAPN5	0.003887933406194932	1.0	0.07560007565535767	0.463481	0.904323
11:2988077-2988126:-	0.5790698962268352	0.5317312946482727	0.5501338226057441	0.4631991120206232	0.4530387398031612	0.0	0.0369455035051493	0.13277647789626254	0.1443597599063101	0.329880578692379	0.5154345730609273	0.1287924640000202	-0.3866421090609071	0.3866421090609071	ENSG00000205531	NAP1L4	0.001183544756384178	1.0	0.03829960829925358	0.368639	1.793174
11:57330733-57330741:-	0.2516551315153177	0.23935305515360036	0.2550622336744416	0.27637018373728	0.30678915180871513	0.0	0.0	0.10181482624903312	0.0	0.06160017043992153	0.26584595117787096	0.03268299933779093	-0.23316295184008004	0.23316295184008004	ENSG00000149136	SSRP1	5.143290161295184e-05	1.0	0.00632996493947353	0.44038200000000005	1.065034
11:65377333-65377423:-	0.24312770609317935	0.23761089499608193	0.14226890385589613	0.12695884027556623	0.01049642437416165	0.022028880316772047	0.025846873955563208	0.0	0.04620943530321005	0.04030746825326346	0.15209255391897705	0.026878531565761754	-0.1252140223532153	0.1252140223532153	ENSG00000162241	SLC25A45	0.04125659080899295	1.0	0.26144713929980024	0.05354	1.097195
11:78778602-78778628:-	0.9666674334613881	0.9807584444437911	0.9839601038081046	1.0	1.0	1.0	0.8570677459634768	0.8964436607915933	0.7731416627366042	0.8517526792133275	0.9862771963426568	0.8756811497410004	-0.11059604660165634	0.11059604660165634	ENSG00000149256	TENM4	0.03913611257970705	1.0	0.2544719223435439	0.136679	0.577507
11:116782158-116782244:-	0.7352485912290359	0.7166528241108261	0.7749011174113939	0.670069773572806	0.6171434286474046	0.4703258950832074	0.482468556722962	0.48488382952768766	0.5463957154972695	0.48458144282404486	0.7028031469942932	0.49373108793103426	-0.20907205906325899	0.20907205906325899	ENSG00000109917	ZPR1	0.0005229914808296376	1.0	0.02446881516034236	0.032574	0.909408
11:119056070-119056167:-	0.1943283842287242	0.22704757836464626	0.22630745254103896	0.5050488139776337	0.31753929231836964	0.0	0.19563548624756646	0.14858185216623349	0.0	0.0	0.2940543042860825	0.06884346768275999	-0.22521083660332247	0.22521083660332247	ENSG00000149428	HYOU1	0.014412799370892394	1.0	0.15577123789000039	0.11502899999999999	0.929575
12:6882196-6882327:+	0.7976055691687215	0.8065055898425605	0.8706704199507049	0.8460550574678234	0.7679201346272251	0.569455803367283	0.7180691549071825	0.6934758215851317	0.8003079986638293	0.7337168442310155	0.817751354211407	0.7030051245508884	-0.11474622966051862	0.11474622966051862	ENSG00000010626,ENSG00000240370	LRRC23,RPL13P5	0.035373076851376486	1.0	0.2417993557825918	0.362418	1.073817
12:21515238-21515270:+	0.3191608973797398	0.2555118158072214	0.33589079755313966	0.16751168793766322	0.038133003802993885	0.0031339942522764846	0.0	0.0	0.0	0.0	0.22324164049615156	0.0006267988504552969	-0.22261484164569625	0.22261484164569625	ENSG00000111711	GOLT1B	0.015418061977482335	1.0	0.16087385403471097	0.058181	0.9307780000000001
12:27687385-27687507:+	1.0	1.0	1.0	1.0	1.0	0.7257577864022672	0.7477279861850106	1.0	0.893651005525491	0.810187520208844	1.0	0.8354648596643226	-0.1645351403356774	0.1645351403356774	ENSG00000110841	PPFIBP1	0.03097158355466532	1.0	0.22741040574207458	0.42162299999999997	0.8109580000000001
12:32705825-32705863:+	0.590982228934572	0.5995458796196842	0.6468988000106685	0.6656103967131881	0.4680876395113153	0.14262065038663208	0.1806792114851866	0.08661543294834212	0.14920944689355492	0.05554683994789158	0.5942249889578857	0.12293431633232146	-0.47129067262556423	0.47129067262556423	ENSG00000087470	DNM1L	9.803244925019657e-06	0.3004204407272274	0.0023509791337304204	0.438631	0.9104780000000001
12:32737865-32737942:+	0.8948195721036292	0.9081493553022052	0.9049119825333202	0.9161635993805373	0.6234025745845244	0.5213928402149108	0.36818174239001583	0.397443751821108	0.35167689799771845	0.2939092821186211	0.8494894167808432	0.38652090290847485	-0.46296851387236837	0.46296851387236837	ENSG00000087470	DNM1L	0.0002577805332613545	1.0	0.016988568692030557	0.0	0.9092690000000001
12:132869619-132869834:-	0.868815500487322	0.8814980396175631	0.8133075055101523	0.8356403343916116	0.8396306598670995	0.6450163413958229	0.7276405766645617	0.8090370914714665	0.7163358514131006	0.8148557836584638	0.8477784079747497	0.7425771289206832	-0.10520127905406651	0.10520127905406651	ENSG00000072609	CHFR	0.02577283786158967	1.0	0.2080921850910477	0.046252	1.066561
12:50132962-50134068:-	0.4918079000033988	0.41503160623421664	0.5812796349850199	0.534254647736214	0.614608825575105	0.04480411831527131	0.02240608236230639	0.028849464330089017	0.018798848398340166	0.03471196859273705	0.5273965229067908	0.02991409639974879	-0.49748242650704205	0.49748242650704205	ENSG00000139624	CERS5	0.00011777503091984395	1.0	0.010522495109442035	0.451445	0.6596280000000001
12:39315229-39315240:-	0.4162666158757817	0.4198087503676048	0.4441282081943696	0.40106228283057943	0.23447324389166363	0.30304338551806537	0.07383104498243083	0.20921462158199006	0.11713913585546042	0.11824233350766937	0.38314782023199984	0.1642941042891232	-0.21885371594287664	0.21885371594287664	ENSG00000139116	KIF21A	0.004487427701638681	1.0	0.0817314882054354	0.392675	0.908767
12:39315229-39315243:-	0.5999878001235737	0.5784528615983862	0.6135053632841465	0.4929572372867825	0.34094310496212354	0.0	0.455748033760112	0.2135065249460983	0.20309591747611921	0.3659876464501627	0.5251692734510025	0.24766762452649846	-0.277501648924504	0.277501648924504	ENSG00000139116	KIF21A	0.020902974432886988	1.0	0.18768580471603333	0.392675	0.908767
12:39330242-39330262:-	0.8363791858159974	0.8178212659846366	0.7888241459722005	0.5553717954505589	0.5701930892255253	0.5776685005392279	0.34953793613513906	0.3612761175876945	0.2938693950030467	0.32683380960741737	0.7137178964897837	0.3818371517745051	-0.33188074471527856	0.33188074471527856	ENSG00000139116	KIF21A	0.003510523891515408	1.0	0.07087593281586545	0.050581	1.963857
12:57288857-57288910:-	0.6098056137824331	0.6243227783189178	0.6122896337294895	0.6897295407082887	0.3642594613465997	0.23993399299532486	0.17363799961296653	0.19577439624413456	0.0	0.18565755242644488	0.5800814055771457	0.15900078825577418	-0.42108061732137153	0.42108061732137153	ENSG00000179912	R3HDM2	0.0004197475181790255	1.0	0.021765080701516476	0.42574300000000004	1.006873
13:32257964-32257972:+	0.5217020073532279	0.550820382473026	0.5722771058341924	0.7736211225732187	0.35883832061268045	0.23347365769059505	0.0	0.16733823378642262	0.0	0.22370051687972983	0.5554517877692691	0.1249024816713495	-0.4305493060979196	0.4305493060979196	ENSG00000073910	FRY	0.0010874332090663565	1.0	0.03682253115120276	0.05237	0.698491
13:50953905-50953985:+	0.889771207057811	0.832033825134527	0.8360264153347325	0.9254847031440009	0.771742353311109	0.7229346349149972	0.6921333093504252	0.7788142449204395	0.8213983345264051	0.6300858300452354	0.8510117007964361	0.7290732707515005	-0.12193843004493554	0.12193843004493554	ENSG00000136104	RNASEH2B	0.021991996273981636	1.0	0.19252484715985474	0.398591	1.7198559999999998
13:98825872-98825940:-	0.33464327593059096	0.31253344424270363	0.3857969084440497	0.2326066221652127	0.17670611655478102	0.12899632686833357	0.2122671196942982	0.19987593103957432	0.18420885811025625	0.12660981654389442	0.2884572734674676	0.17039161045127135	-0.11806566301619623	0.11806566301619623	ENSG00000088387	DOCK9	0.030397491071202713	1.0	0.22524383338617798	0.033363000000000004	0.9083110000000001
14:23513217-23513334:+	0.8059499155685487	0.6268156711411912	0.6425865355077597	0.6299497474943218	0.38515789957933777	0.0	0.0	0.0	0.1487526755017265	0.0	0.6180919538582318	0.0297505351003453	-0.5883414187578865	0.5883414187578865	ENSG00000157306	ZFHX2-AS1	0.0003098070360370279	1.0	0.01876291822006862	0.144297	1.297736
14:71704721-71704783:+	0.658353988126489	0.6368207039212463	0.6849472613049853	0.6449953668641567	0.5098507695422252	0.15845644812325158	0.25290486889747704	0.24697182459566844	0.32634747267473235	0.35909693651288493	0.6269936179518205	0.2687555101608029	-0.3582381077910176	0.3582381077910176	ENSG00000197555	SIPA1L1	6.130377660707163e-05	1.0	0.007246475527456403	0.037021	0.539456
14:105449359-105449409:+	0.9019655884037798	0.7707523991563024	0.8484915157412032	0.907014723701742	0.6777302975396758	0.5750537798150189	0.4631687795762883	0.6223047920749446	0.5027934775179673	0.7429160408558408	0.8211909049085406	0.5812473739680121	-0.23994353094052856	0.23994353094052856	ENSG00000182979	MTA1	0.006510472442473054	1.0	0.10020764841767289	0.11590500000000001	0.904885
14:54430261-54430404:-	0.7340902916090679	0.6614133147722998	0.7077038128825235	0.6568581932198062	0.6203282883976594	0.50443019251085	0.5771712679922733	0.5656484368023651	0.5266239041512066	0.5739012234701386	0.6760787801762713	0.5495550049853668	-0.12652377519090452	0.12652377519090452	ENSG00000100528	CNIH1	0.0012260883225653429	1.0	0.03905766803016106	0.041888	1.04495
15:42405926-42405943:+	0.24678227921485074	0.3583443005549946	0.2905126323899043	0.23013879041188395	0.16394853920127345	0.0	0.0	0.0	0.0	0.10249406404873948	0.2579453083545814	0.020498812809747895	-0.23744649554483352	0.23744649554483352	ENSG00000092529	CAPN3	0.0005048809691071456	1.0	0.024099808875838753	0.045324	2.627772
15:25411908-25411971:-	0.6643057782060787	0.6088335729058998	0.5712032824845432	0.37444702247374273	0.4925098538620175	0.08264793148202801	0.24794367484445468	0.21583594736367007	0.26338421270118767	0.5524936269705538	0.5422599019864565	0.27246107867237884	-0.2697988233140776	0.2697988233140776	ENSG00000114062	UBE3A	0.02226490363667804	1.0	0.1934527847876378	0.023865	0.908745
15:36894717-36894812:-	0.9135821130939094	0.9079574774682069	0.9263531238900349	0.9252107787353429	0.8660042175491458	0.682181476040373	0.663854347781066	0.6979217374128853	0.7002099487748507	0.893462309081497	0.9078215421473279	0.7275259638181344	-0.18029557832919352	0.18029557832919352	ENSG00000134138	MEIS2	0.01087057755425808	1.0	0.13213836005994886	0.07971900000000001	0.9041629999999999
15:79012489-79012527:-	0.24909060329862817	0.2173597159208766	0.24498126330974646	0.27514428799983737	0.0656587026583326	0.0	0.0	0.0	0.0	0.054291288662424386	0.21044691463748424	0.010858257732484878	-0.19958865690499936	0.19958865690499936	ENSG00000058335	RASGRF1	0.004448149383531998	1.0	0.08134063430455346	0.027744	0.9310620000000001
16:635612-635774:-	0.9027406428391339	0.8851735441846769	0.8896982036075932	0.8716552701700774	0.8197164695866873	0.5491777258552777	0.6297991212242893	0.5721974119932919	0.5346045850188323	0.7986441546881192	0.8737968260776338	0.6168845997559621	-0.25691222632167166	0.25691222632167166	ENSG00000130731	METTL26	0.004460630362725225	1.0	0.08151223462475524	0.093962	0.9094110000000001
17:30118080-30118173:+	0.978911007832224	0.865621534977079	0.8033970558073409	0.8338857438896735	0.6083180490628664	0.584263233051835	0.6968709281604357	0.5923315763746367	0.5822579502571846	0.45934718760624615	0.8180266783138368	0.5830141750900677	-0.2350125032237691	0.2350125032237691	ENSG00000126653	NSRP1	0.013792343705423236	1.0	0.15230618728480838	0.020030000000000003	0.941207
17:57370949-57370991:+	0.01776429505853035	0.1938992610044621	0.05973375868445489	0.21238851701941583	0.28772691388370725	0.0	0.016581828559377454	0.006044168587210839	0.0	0.036118170934791645	0.15430254913011407	0.011748833616275987	-0.14255371551383808	0.14255371551383808	ENSG00000153944	MSI2	0.04607870758833341	1.0	0.2752141432823507	0.044242000000000004	0.582022
17:76932645-76932775:+	0.982977083113506	1.0	0.9963799952072153	0.9951041632746338	0.8785080145606221	0.7434654248793987	0.8250753144751591	0.904651336387746	0.9332809576949448	0.8531584880748183	0.9705938512311955	0.8519263043024135	-0.11866754692878201	0.11866754692878201	ENSG00000167889	MGAT5B	0.021226395605658935	1.0	0.18914884947235186	0.087047	0.904118
17:63723298-63723326:-	0.8250581140344438	0.7519212583004526	0.8735319096720247	0.7663195846149117	0.4220908388554894	0.39369647661467455	0.1697703330526344	0.2861333244067336	0.10511791610250147	0.22761199274421995	0.7277843410954644	0.23646600858415284	-0.4913183325113116	0.4913183325113116	ENSG00000266173	STRADA	0.0013641350077867197	1.0	0.04147214019208732	0.47118299999999996	0.9087700000000001
17:81250070-81250093:-	0.2569529418311959	0.2954094085401031	0.30644192500318757	0.3034092980590205	0.32357379847543155	0.020532053708643225	0.012031763587341891	0.0298837710145714	0.007103051242814736	0.035766198527223805	0.2971574743817877	0.021063367616119013	-0.2760941067656687	0.2760941067656687	ENSG00000157637	SLC38A10	7.637338694863919e-07	0.023404624430410477	0.0005250107274569982	0.33057000000000003	0.904327
17:82409368-82409410:-	0.8562269875131651	1.0	1.0	0.8303140177753604	0.7092439378338318	0.6955444907598743	0.6330060313801947	0.6540982933368263	0.6474641001369531	0.7722050691906843	0.8791569886244714	0.6804635969609066	-0.1986933916635648	0.1986933916635648	ENSG00000181396	OGFOD3	0.01876144035687094	1.0	0.1778603135569448	0.382543	0.705672
18:50275370-50275444:-	0.24049587271983652	0.2931966836309141	0.25142542223875614	0.21323417593410382	0.15626404270880384	0.14152773574916894	0.007144269077888217	0.041081264349389655	0.04670041948717787	0.04471270939743834	0.2309232394464829	0.056233279612212604	-0.1746899598342703	0.1746899598342703	ENSG00000141644	MBD1	0.0005961239146936675	1.0	0.026587759797897226	0.457292	1.1413440000000001
18:57659743-57659815:-	0.8154401182807842	0.7730588187997827	0.9434988302387316	0.3221605243135737	1.0	0.0	0.0	0.0	0.0	0.0	0.7708316583265744	0.0	-0.7708316583265744	0.7708316583265744	ENSG00000081923	ATP8B1	0.002973691767645952	1.0	0.0648142135273899	0.43847899999999995	1.138028
19:11033767-11033865:+	0.3498793872048387	0.2856046654596582	0.35631786716285074	0.30388399516599063	0.35653473852648954	0.28457542531926494	0.18177427128095874	0.1477822843458323	0.18993291611032936	0.2623997311578115	0.33044413070396556	0.21329292564283936	-0.1171512050611262	0.1171512050611262	ENSG00000127616	SMARCA4	0.006776352433104476	1.0	0.10249818376726884	0.357184	1.6025840000000002
19:10642897-10643021:+	0.15954419798938152	0.16272394752926692	0.14512293807635804	0.17645235682042276	0.18205157479543918	0.0833248915753593	0.012789988255872518	0.02214247465860398	0.014486329935474624	0.03873204394177892	0.16517900304217367	0.03429514567341787	-0.1308838573687558	0.1308838573687558	ENSG00000129353	SLC44A2	0.00012249604121570214	1.0	0.010818130210533695	0.42035500000000003	1.064383
19:35009423-35009443:+	0.7534813618753254	0.6659775367269447	0.7244881733510788	0.671574916682917	0.3501832800136704	0.4052427030570153	0.41182670928766446	0.3736434297561175	0.4580499507774561	0.4564733440779714	0.6331410537299872	0.42104722739124495	-0.21209382633874224	0.21209382633874224	ENSG00000089351	GRAMD1A	0.04151378725354089	1.0	0.26182136455747285	0.344012	0.530728
19:38356742-38356861:+	1.0	0.5253961699272184	1.0	0.8403588773959143	0.7982197525547072	0.23035234022268747	0.23913023798962585	0.4341988920367395	0.06699095217854026	0.2744600612462104	0.832794959975568	0.24902649673476068	-0.5837684632408073	0.5837684632408073	ENSG00000099338	CATSPERG	0.0008469044509900647	1.0	0.03200171011170226	0.353783	0.9094110000000001
19:2112860-2113413:-	1.0	1.0	1.0	1.0	1.0	1.0	0.1148989213247821	0.029971439778864913	0.08828176000552376	0.5797113119899441	1.0	0.362572686619823	-0.637427313380177	0.637427313380177	ENSG00000065000	AP3D1	0.027137600745488363	1.0	0.21339164880499528	0.442565	0.9094200000000001
19:14491656-14491743:-	0.400724096173698	0.3586053280458136	0.38246839270894617	0.22261724665807792	0.25645346627603294	0.15251238349044915	0.21336276773098098	0.166938721446048	0.15724753326669197	0.2508016849071806	0.3241737059725137	0.1881726181682701	-0.1360010878042436	0.1360010878042436	ENSG00000123159	GIPC1	0.014631740126533226	1.0	0.15671849082526565	0.025427	1.33691
2:189863743-189863974:+	1.0	1.0	0.6461208435501813	0.0	0.6237869377456451	0.0	0.46060438407386917	0.0	0.0	0.2436697379930025	0.6539815562591653	0.14085482441337432	-0.513126731845791	0.513126731845791	ENSG00000064933	PMS1	0.04676300307169053	1.0	0.27763395773171085	0.068259	1.020125
2:9336036-9336044:+	0.19390891551689518	0.2112674408752993	0.31622734358544663	0.1447265122243384	0.0	0.0	0.0	0.0	0.0	0.0	0.1732260424403959	0.0	-0.1732260424403959	0.1732260424403959	ENSG00000151693	ASAP2	0.02829211905837267	1.0	0.21745974129516693	0.03465	0.9190129999999999
2:11791708-11791785:+	0.15839464403858583	0.15483800942028464	0.14750352846789574	0.0878415059853521	0.017041753327507094	0.021472129432313997	0.0	0.0	0.0	0.0	0.1131238882479251	0.004294425886462799	-0.1088294623614623	0.1088294623614623	ENSG00000134324	LPIN1	0.015357286813340155	1.0	0.16056774288461584	0.010176000000000001	1.02893
2:62987931-62988038:+	0.7170294580434167	0.5851634331163106	0.7331896823780097	0.6150230923166261	0.341461893881432	0.2904852727273733	0.09945015853244668	0.049951705832729516	0.057944791999692546	0.04201719764596005	0.5983735119471589	0.10796982534764041	-0.4904036865995185	0.4904036865995185	ENSG00000115504	EHBP1	0.0006693152422915576	1.0	0.028330339226553567	0.016349000000000002	0.909416
2:158533438-158533534:+	0.2630294803837792	0.22070762084636503	0.2540895423893632	0.13252479619775986	0.034946924047450374	0.021018556403655318	0.0	0.00524807528987322	0.0	0.012144374724492698	0.18105967277294355	0.007682201283604248	-0.1733774714893393	0.1733774714893393	ENSG00000144283	PKP4	0.015648672605545942	1.0	0.16212088302804442	0.010694	0.95115
2:171706547-171706564:+	0.37612663284870584	0.3582158341465078	0.3636763214300901	0.37075514971546714	0.11213377026821238	0.05646954454905226	0.012350360109553336	0.015006110173668173	0.03770644398672771	0.04765962917808569	0.3161815416817967	0.033838417599417435	-0.28234312408237927	0.28234312408237927	ENSG00000077380	DYNC1I2	0.004677542973774088	1.0	0.08332271923890473	0.094263	1.3409330000000002
2:191400749-191400835:+	0.8591752357612906	0.8742603081687519	0.881204218801379	0.9663988256744773	0.693639197919372	0.7908571541388383	0.5444459967830162	0.30750856350301564	0.40071562271631783	0.35696977996490137	0.8549355572650541	0.48009942342121786	-0.37483613384383624	0.37483613384383624	ENSG00000128641	MYO1B	0.008793364012322296	1.0	0.11751968606961044	0.029424	1.074694
2:237751200-237751271:+	0.4672319044218737	0.5697510824006037	0.4507596885780943	0.4386702592832996	0.5419451416820393	0.23008314196000534	0.12200043896892675	0.12057500442461565	0.07256036395000992	0.11340304763772306	0.49367161527318204	0.13172439938825614	-0.3619472158849259	0.3619472158849259	ENSG00000124831	LRRFIP1	1.0047030423828876e-05	0.3078912473382359	0.002368394210294122	0.041125	0.93089
2:74439551-74439977:-	0.6272595149951006	0.6772378383226544	0.6440859948941013	0.6075948488172662	0.6233395369191616	0.5245202397324514	0.38516201945504336	0.3287337151157673	0.3158783575692093	0.41072656573334027	0.6359035467896569	0.39300417952116234	-0.24289936726849454	0.24289936726849454	ENSG00000114993	RTKN	0.001823014811957479	1.0	0.04977698737866778	0.0	0.5226310000000001
2:162512654-162512674:-	0.9442024066103791	1.0	0.8910297581790251	1.0	1.0	0.37558821167590134	0.4195203116756625	0.6292206033412203	0.0	0.350738067512746	0.967046432957881	0.35501343884110603	-0.6120329941167749	0.6120329941167749	ENSG00000184611	KCNH7	0.003115420701098887	1.0	0.06616220886013541	0.48223900000000003	0.6561770000000001
2:169270904-169271107:-	0.44159188259454274	0.7158844398496074	0.5168710865631173	0.40387598644256245	0.3126288403439694	0.29546568627450975	0.1576213883080836	0.27125235255436386	0.4269157994323556	0.1759557085949632	0.4781704471587599	0.2654421870328552	-0.21272826012590468	0.21272826012590468	ENSG00000081479	LRP2	0.03699212409175973	1.0	0.2469768284949841	0.071658	0.687415
2:223770197-223770325:-	0.29218064248058795	0.20374841088572662	0.23027102044438036	0.1587096557740052	0.0	0.0	0.0	0.0	0.0	0.0	0.17698194591694	0.0	-0.17698194591694	0.17698194591694	ENSG00000152056	AP1S3	0.02286838496567966	1.0	0.1961187601203977	0.05678699999999999	0.866055
20:37238402-37238449:+	0.3761994731873864	0.4014214074414981	0.3690105656254972	0.3530666075279235	0.3273135436289553	0.11840108548827304	0.0602088358070142	0.10217058297314419	0.07436265870261911	0.09641544411610867	0.3654023194822521	0.09031172141743185	-0.2750905980648203	0.2750905980648203	ENSG00000118705	RPN2	1.9085717827060994e-07	0.005848818228102842	0.00029244091140514204	0.452083	0.9299200000000001
22:29683020-29683064:+	0.7583431500241347	0.7321263361312624	0.8528742826242213	0.8254938036093517	0.3060211381197536	0.1359680767316908	0.34093183066328	0.02967399328352119	0.05697337023309992	0.16216061733055862	0.6949717421017448	0.1451415776484301	-0.5498301644533148	0.5498301644533148	ENSG00000186575	NF2	0.002631281703683074	1.0	0.06099517988605734	0.01626	0.934427
3:13621775-13621915:+	0.7254075910672863	0.6588054118357629	0.6785832565732554	0.48626974162620445	0.5344926663224523	0.0696241166650991	0.13705088506169094	0.0	0.17628225591216656	0.2632881566619356	0.6167117334849923	0.12924908286017844	-0.48746265062481386	0.48746265062481386	ENSG00000163520	FBLN2	6.148094753266976e-05	1.0	0.007246475527456403	0.4268180000000001	0.9083120000000001
