coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	CONTROL_avg	CANCER_avg	DIFF	ABSDIFF	gene_id	gene_name	ttest_pval	p.adj.bonferroni	p.adj.bh	PTBP1_binding	RBFOX1_binding
1:33082178-33082354:+	0.7388033914243108	0.6918775577274601	0.6875276774504202	0.7728476967875375	0.7534792790795576	0.47072592093805216	0.6892830945655516	0.5004971189950354	0.6357132761362916	0.6900910125968152	0.7289071204938573	0.5972620846463492	-0.13164503584750809	0.13164503584750809	ENSG00000142920	AZIN2	0.045651660195057356	1.0	0.27443990534517404	0.145928	0.0
1:852671-852766:+	0.9704859755492762	0.9482275803180849	0.9505271302833932	0.94759645526375	0.920156405002712	0.9006752687502495	0.7106400285574579	0.8987316678825844	0.8355187897593789	0.8443175755864101	0.9473987092834433	0.8379766661072161	-0.10942204317622717	0.10942204317622717	ENSG00000228794	LINC01128	0.03209290622617117	1.0	0.23093677129563298	0.078461	0.130455
1:1051032-1051043:+	0.4162066147038578	0.38141972011687175	0.3758017631428916	0.4030549135721451	0.21070650905269905	0.0751622180271115	0.012026965005732552	0.0557440052244038	0.034659680499601615	0.07572985061361943	0.35743790411769305	0.05066454387409378	-0.30677336024359925	0.30677336024359925	ENSG00000188157	AGRN	0.0006394727998339757	1.0	0.02756208713208465	2.711935	0.0
1:2503617-2503643:+	0.2852784271765224	0.3180806438918669	0.40577716748471226	0.7065237358618518	0.17807191190893054	0.0	0.0	0.2347342647333105	0.0	0.0	0.3787463772647767	0.0469468529466621	-0.3317995243181146	0.3317995243181146	ENSG00000149527	PLCH2	0.016711062030305247	1.0	0.16801525456650404	0.085091	0.0
1:3866284-3866398:+	0.2230883992425547	0.391793534671895	0.24918721383656292	0.18054538211845353	0.12120873343570966	0.0	0.07992088859608479	0.02105712916067446	0.027614001691986245	0.043061035157651494	0.2331646526610352	0.0343306109212794	-0.1988340417397558	0.1988340417397558	ENSG00000169598	DFFB	0.00956239768841964	1.0	0.1226715797263748	0.432177	0.0
1:6041831-6041872:+	0.4358741388148531	0.40162382723194695	0.44023531258952614	0.38106425546177836	0.3285249263727375	0.18107380992311103	0.16891399563264692	0.2166356999284891	0.24772523326947873	0.32893721414467575	0.39746449209416845	0.2286571905796803	-0.16880730151448817	0.16880730151448817	ENSG00000069424	KCNAB2	0.0017963679368859593	1.0	0.04934361282164909	2.306555	0.0
1:6091263-6091307:+	0.17316865159231265	0.15291736808249998	0.183594948275675	0.244827882734035	0.21531900276872773	0.0	0.06252058354407247	0.0023997691027022486	0.003069144594122826	0.1239621406501285	0.19396557069065007	0.03839032757820521	-0.15557524311244486	0.15557524311244486	ENSG00000069424	KCNAB2	0.001137243681150274	1.0	0.03743869459605277	0.955657	0.314056
1:10273014-10273031:+	0.9724238563899245	0.9616557982356079	0.9752357836339788	0.969261069617811	0.966285208699289	0.6131865901383015	0.5114397606103372	0.40320777186260054	0.6293485673203933	0.5872172024612892	0.9689723433153222	0.5488799784785844	-0.42009236483673784	0.42009236483673784	ENSG00000054523	KIF1B	0.000529773282738051	1.0	0.024697606894227724	0.051219	0.206919
1:10279097-10279138:+	0.9676131862939841	0.9124120675990687	0.9537767813625598	0.8830816614086919	0.8305492041413796	0.5205656030493172	0.4406380770577829	0.3493898045771436	0.5741231086081187	0.5585551621953485	0.9094865801611368	0.4886543510975422	-0.42083222906359463	0.42083222906359463	ENSG00000054523	KIF1B	8.331187179567087e-05	1.0	0.008567423863014543	1.2126819999999998	0.921395
1:12338231-12338305:+	0.35800031258161696	0.16702592656598395	0.5889691648015091	0.6582108733110851	0.5131396802784219	7.000313264018565e-06	3.098421354319974e-06	0.07525889854175381	0.07874890761379695	9.297960585325215e-07	0.45706919150772335	0.030803766937245524	-0.42626542457047784	0.42626542457047784	ENSG00000048707	VPS13D	0.007295622381220056	1.0	0.10618150427060914	0.44794900000000004	0.126723
1:12358459-12358601:+	0.5466731918301945	0.4281772859825426	0.5869971615076559	0.4578382603140031	0.3757110046470651	0.3507523298286718	0.3842548754374388	0.3009625145703498	0.4315122495590563	0.31825949019159994	0.4790793808562922	0.3571482919174233	-0.12193108893886889	0.12193108893886889	ENSG00000048707	VPS13D	0.03267772123935328	1.0	0.2328857598558096	0.026791	0.134174
1:16391375-16391424:+	0.573116509619061	0.5459567627864952	0.5383277451755447	0.47201953672665903	0.3446703570337759	0.39829951092714894	0.3837746293560541	0.3377221876476391	0.396699872750833	0.35414479516289404	0.4948181822683072	0.3741281991689138	-0.12068998309939338	0.12068998309939338	ENSG00000055070	SZRD1	0.0398879630712749	1.0	0.25739453112638855	0.7058530000000001	0.023489
1:17691120-17691192:+	0.17326610833595418	0.08922314919989419	0.06929065479615718	0.2642401703434858	0.33324133528891875	0.0	0.0	0.05278368594141229	0.0	0.0	0.18585228359288203	0.01055673718828246	-0.17529554640459957	0.17529554640459957	ENSG00000074964	ARHGEF10L	0.023950020141550687	1.0	0.2007719734041309	0.194684	0.0
1:19617258-19617336:+	0.7962327021757059	0.7671594536918974	0.7841575472749246	0.7298471278774398	0.7700988042378459	0.30097291264716547	0.4056738179263801	0.35600301084733416	0.37837133717010607	0.4458177887343792	0.7694991270515626	0.377367773465073	-0.39213135358648965	0.39213135358648965	ENSG00000173436,ENSG00000270136	MICOS10,MICOS10-NBL1	1.0619270977157354e-05	0.3254275590949871	0.0024285638738431874	0.018084	0.017381
1:23044427-23044486:+	0.4836073354589724	0.31747964298055176	0.43302957913755635	0.49547888861360373	0.26612370168984795	0.19947107608701736	0.25580100575115766	0.1803960119509789	0.15264853383882754	0.22562462946246323	0.3991438295761064	0.20278825141808893	-0.19635557815801746	0.19635557815801746	ENSG00000004487	KDM1A	0.009622965731522022	1.0	0.12287324368437183	0.318271	0.221561
1:23066060-23066071:+	0.4836073354589724	0.31747964298055176	0.43302957913755635	0.49547888861360373	0.26612370168984795	0.19947107608701736	0.25580100575115766	0.1803960119509789	0.15264853383882754	0.22562462946246323	0.3991438295761064	0.20278825141808893	-0.19635557815801746	0.19635557815801746	ENSG00000004487	KDM1A	0.009622965731522022	1.0	0.12287324368437183	0.983726	0.0
1:25342961-25343073:+	0.9302745415421028	0.9699523252113492	0.9199306784094768	0.943894470018621	0.7743612205226066	0.6208062667103367	0.7074431642189845	0.6416536265887071	0.6925249749326565	0.6675586541324428	0.9076826471408314	0.6659973373166255	-0.24168530982420589	0.24168530982420589	ENSG00000183726	TMEM50A	0.0008873842301236541	1.0	0.03261081620652136	0.048088000000000006	0.17104
1:29289683-29289712:+	0.24138919780769832	0.24053513841005508	0.22808841211840863	0.1420835571308702	0.04804508956495084	0.03218409847383965	0.0	0.0	0.0	0.0	0.1800282790063966	0.00643681969476793	-0.17359145931162867	0.17359145931162867	ENSG00000060656	PTPRU	0.009306089788572496	1.0	0.12079149401919952	0.7420359999999999	0.0
1:29307129-29307146:+	0.20644688534929403	0.22654590671785071	0.2757103760966501	0.21056783874146368	0.09076122943149953	0.04293709049852869	0.004103238541917782	0.0	0.0	0.00773549326842841	0.2020064472673516	0.010955164461774976	-0.19105128280557662	0.19105128280557662	ENSG00000060656	PTPRU	0.0023971543735156523	1.0	0.057787039119540355	0.537166	0.0
1:31346640-31346740:+	1.0	1.0	1.0	0.9833897966732622	1.0	0.8478644096811797	0.8704612151193389	0.78507410329074	0.6799608361960241	0.9724002038138795	0.9966779593346524	0.8311521536202324	-0.16552580571442	0.16552580571442	ENSG00000121766	ZCCHC17	0.02650199285488625	1.0	0.2108159351228122	0.931843	0.155064
1:35966955-35967075:+	0.9321187420195826	0.9253958067075051	0.9340303995708547	0.9646220358967641	0.9953928102498044	0.5742670004175011	0.41393659878589134	0.4399190456837959	0.5451939083627333	0.4630022092511775	0.9503119588889021	0.4872637525002198	-0.46304820638868227	0.46304820638868227	ENSG00000126070	AGO3	2.059690447568071e-05	0.6311921376572354	0.0037184720127805817	0.038622000000000004	0.0
1:36174898-36175008:+	0.9602028628863309	0.9397808134218095	0.9421615131125256	0.9184280626377986	0.9260568705003801	0.794892251774832	0.8703808537468474	0.8590988338177994	0.8046921815770228	0.8118546285360861	0.9373260245117689	0.8281837498905176	-0.10914227462125137	0.10914227462125137	ENSG00000116871	MAP7D1	0.0007991151354607986	1.0	0.03092030723004567	0.111452	0.0
1:39427961-39428287:+	0.3886265326878347	0.36497012304005766	0.4348601961009542	0.28496127685184075	0.22913604614905253	0.20423791562576896	0.21273167306870508	0.23541839046596494	0.2966926143609964	0.24516868637112715	0.340510834965948	0.23884985597851252	-0.10166097898743545	0.10166097898743545	ENSG00000127603	MACF1	0.04900042462257402	1.0	0.28482890981767467	0.398179	0.13785999999999998
1:39437777-39438008:+	0.7296689688725172	0.7151658522511627	0.7472681864463263	0.6864026584441338	0.7122371330735081	0.6301293412184188	0.5231215224837097	0.6084140862448298	0.5768143894623233	0.6154543556990661	0.7181485598175297	0.5907867390216696	-0.12736182079586011	0.12736182079586011	ENSG00000127603	MACF1	0.0009903176390307247	1.0	0.03511608397620231	0.075799	0.126608
1:39465095-39465112:+	0.6420686876202174	0.6636525482274833	0.5827685348717717	0.7664565757584103	0.7440491054833818	0.634602591838814	0.5777273687751644	0.5966189113724453	0.5291752968502522	0.5596066136816379	0.6797990903922528	0.5795461565036628	-0.10025293388859002	0.10025293388859002	ENSG00000127603	MACF1	0.038621588755342044	1.0	0.25262723317128216	0.978569	0.5242469999999999
1:40454203-40454288:+	0.8021324816311388	0.8632890483821163	0.7106116819604927	0.7597579927767211	1.0	0.6663096552269154	0.5511165322692638	0.5246248169219122	0.0	0.6007375884626623	0.8271582409500938	0.4685577185761507	-0.35860052237394313	0.35860052237394313	ENSG00000187801	ZFP69B	0.03671678269184323	1.0	0.24617977425163987	1.264791	0.0
1:43307796-43307924:+	1.0	0.9344489999722285	0.9521219422105776	0.9620512468496217	1.0	0.891066015211644	0.7980869784902033	0.9596380867795984	0.8134742040114369	0.8606684880839988	0.9697244378064855	0.8645867545153763	-0.10513768329110929	0.10513768329110929	ENSG00000066056	TIE1	0.0181528806731311	1.0	0.17565869225936476	0.40668899999999997	0.0
1:43602071-43602097:+	0.9335020883380872	0.9638575857467299	0.951691987090992	0.9662833423955692	0.8158525856416279	0.6452608727355353	0.6275925731290439	0.5813620003174383	0.5556978834875638	0.6635000669940627	0.9262375178426012	0.6146826793327288	-0.3115548385098724	0.3115548385098724	ENSG00000142949	PTPRF	3.5095971197634645e-05	1.0	0.0049110321340251764	1.104251	0.010187
1:43612768-43612800:+	0.740709504914648	0.7739045645199044	0.713771978245897	0.7897630312689257	0.6777301046056745	0.5245748119103532	0.39742266272914767	0.3952603668554385	0.3359841923973927	0.3958009011871419	0.73917583671101	0.4098085870158948	-0.32936724969511516	0.32936724969511516	ENSG00000142949	PTPRF	5.036771936189617e-05	1.0	0.0062238659671181775	0.36985500000000004	0.0
1:43934112-43934260:+	1.0	1.0	1.0	1.0	1.0	1.0	0.7566669520364703	0.8644881944553559	0.7982748351210233	0.831292190039284	1.0	0.8501444343304266	-0.14985556566957337	0.14985556566957337	ENSG00000117407	ARTN	0.022538424323178236	1.0	0.19500000377859883	0.5718989999999999	0.0
1:45568485-45568684:+	0.9837586611774036	0.9342589525379841	0.9090063932144038	0.9184008379921484	0.9043806959573553	0.7805771776570098	0.8265693619769452	0.7965836035647141	0.8256809953157671	0.8132170144427312	0.9299611081758592	0.8085256305914335	-0.12143547758442574	0.12143547758442574	ENSG00000117448	AKR1A1	0.00022863629106137107	1.0	0.01585194375469619	0.037743	0.0
1:46000959-46000979:+	0.6740581649464032	0.6343412848148774	0.6048485312758125	0.7014306677388539	0.5998980795594263	0.5089677991838748	0.5159118458179217	0.5809605193119277	0.32898961489870526	0.5152304144370632	0.6429153456670746	0.4900120387298985	-0.15290330693717613	0.15290330693717613	ENSG00000086015	MAST2	0.018476406692469482	1.0	0.17694765979312652	0.982718	0.930069
1:51740143-51740211:+	0.5655206956318063	0.44628071874044284	0.5040637926105702	0.24210935881757073	0.3178766059421951	0.19559208466239794	0.1558227577136306	0.2305906777180954	0.1741300142175645	0.2244591409508335	0.415170234348517	0.19611893505250438	-0.21905129929601264	0.21905129929601264	ENSG00000117859	OSBPL9	0.019319227582624495	1.0	0.18040153740981044	0.42031	1.043374
1:52948009-52948080:+	0.9855748707373612	0.9597278189743419	1.0	1.0	1.0	0.8965079062263708	1.0	0.6967226904645047	0.8320046821074616	0.774447912563467	0.9890605379423405	0.8399366382723608	-0.14912389966997974	0.14912389966997974	ENSG00000116171	SCP2	0.044213731098221354	1.0	0.26946341155690595	0.988028	0.0
1:59021127-59021286:+	0.5754127040256092	0.36324050455582824	0.5180292831252961	0.15239767992811065	1.0	0.0	0.0	0.0032091785016155065	0.0164387089535874	0.0	0.5218160343269688	0.0039295774910405815	-0.5178864568359282	0.5178864568359282	ENSG00000237352	LINC01358	0.02092984429504885	1.0	0.18779205921156766	0.446537	0.017696
1:59056840-59056861:+	0.32092902556117814	1.0	1.0	0.20105981677743884	0.31422729519615333	0.0	0.0	0.15702666969377257	0.037858092490980155	0.0	0.5672432275069541	0.03897695243695055	-0.5282662750700036	0.5282662750700036	ENSG00000237352	LINC01358	0.04009788156873172	1.0	0.25809695036206337	1.32862	0.0
1:65345611-65345723:+	0.22120681894875957	0.20589079595977483	0.1994712983824416	0.15193662272266145	0.05543314167211107	0.012786704309168975	0.0482443930154619	0.0	0.08745268841853239	0.15746997896530612	0.1667877355371497	0.06119075294169387	-0.10559698259545583	0.10559698259545583	ENSG00000116675	DNAJC6	0.034454644386770344	1.0	0.23857704522591291	0.453283	0.166401
1:66634080-66634163:+	0.3962168791437817	0.393572276719234	0.4699295150227325	0.16508563775648785	0.04218454870937453	0.0	0.0	0.0	0.0	0.027907611750911512	0.2933977714703221	0.005581522350182303	-0.2878162491201398	0.2878162491201398	ENSG00000118473	SGIP1	0.023571805092650742	1.0	0.19943932596463132	0.421282	0.0
1:66684107-66684187:+	0.3340372160729841	0.35114567588721285	0.3910607821318831	0.10697715487602519	0.04749790661144526	0.0	0.0	0.0	0.0	0.13402459466275052	0.2461437471159101	0.026804918932550104	-0.21933882818336	0.21933882818336	ENSG00000118473	SGIP1	0.031979007761275435	1.0	0.23085700243352358	0.07555300000000001	0.0
1:66635944-66636015:+	0.5313908106327502	0.44984835262523043	0.49700078677346055	0.5694702202436698	0.350886265468599	0.2671000562046876	0.34093252443493594	0.1331919254436232	0.2696092878589003	0.21268630765974716	0.479719287148742	0.24470402032037883	-0.23501526682836318	0.23501526682836318	ENSG00000118473	SGIP1	0.0018077483322030618	1.0	0.04950710244893908	0.049748999999999995	0.0
1:66681869-66682369:+	0.5667891258605717	0.4637773526628852	0.5855538590050604	0.5761419784410883	0.3369239511019578	0.16520709190990282	0.04377568592877677	0.06753568095718522	0.04203813199759105	0.08554666160227146	0.5058372534143126	0.08082065047914547	-0.4250166029351672	0.4250166029351672	ENSG00000118473	SGIP1	0.0002484839376240677	1.0	0.016589957011959817	0.089304	0.10265999999999999
1:69716142-69716218:+	0.4115924651318351	0.5425032970636825	0.4480917543161169	0.39977092294194433	0.2522559061080017	0.3361311219139782	0.0	0.0	0.0	0.4033083188598935	0.41084286911231616	0.14788788815477433	-0.26295498095754183	0.26295498095754183	ENSG00000033122	LRRC7	0.042791224243154666	1.0	0.2657422681009724	0.042388	0.10996700000000001
1:78627906-78628393:+	0.6626004839280928	0.7171322613662855	0.8485438821012459	0.7472727146163766	0.8837494701024039	0.6007268138118006	0.48330887266048683	0.5698537796639173	0.5803463619349568	0.6196543997397613	0.771859762422881	0.5707780455621846	-0.20108171686069642	0.20108171686069642	ENSG00000137959	IFI44L	0.00478050323160401	1.0	0.08387747924604941	0.050023	0.137628
1:81986901-81987029:+	0.8950939209284916	0.8501701466569963	0.879779343458787	0.8759473011228237	0.921396445480416	0.16875287127499927	0.0026992050498665134	0.0	0.0018572509127529255	0.0026050245551438736	0.8844774315295029	0.03518287035855252	-0.8492945611709504	0.8492945611709504	ENSG00000117114	ADGRL2	2.4812998983889975e-06	0.07603943538613082	0.0010855778329748398	0.4906	0.0
1:81952987-81953025:+	0.8634073310072677	0.8477422657306796	0.8657949572533373	0.8643369664796559	0.9479954165576243	0.16041679631503844	0.22751181584680813	0.31755676688125567	0.12684216911410107	0.22043048423433415	0.8778553874057129	0.2105516064783075	-0.6673037809274054	0.6673037809274054	ENSG00000117114	ADGRL2	1.4388128241190043e-06	0.044092418995126885	0.0007407762171980811	0.402473	0.909417
1:81980795-81980839:+	0.3790597586525941	0.362048642090613	0.34047905145602003	0.6179266356689106	0.5085066639169465	0.25741900788031435	0.25547984397668294	0.08009910711182887	0.09111886897497296	0.25463351317720617	0.44160415035701683	0.18775006822420104	-0.2538540821328158	0.2538540821328158	ENSG00000117114	ADGRL2	0.006054551386718243	1.0	0.09564006559071163	1.006172	0.170085
1:92301476-92301590:+	1.0	1.0	1.0	1.0	0.608349529896705	0.10319481877452268	0.11939559808051677	0.17915746918425784	0.16141825225479708	0.1756400975481528	0.921669905979341	0.14776124716844943	-0.7739086588108915	0.7739086588108915	ENSG00000122484	RPAP2	0.0004369834846016813	1.0	0.022134477496890122	0.381766	0.362109
1:93129278-93129448:+	0.9405313386845057	0.9871236750231622	0.9033452464925351	0.9676610222316558	0.9806011788565466	0.8562522297059193	0.7724916700489132	0.8047879241629013	0.6751024416924558	0.8851706974021546	0.9558524922576812	0.7987609926024689	-0.1570914996552123	0.1570914996552123	ENSG00000143033	MTF2	0.009345555952753045	1.0	0.12104588426547636	0.044008	0.209144
1:93183978-93184146:+	1.0	1.0	1.0	1.0	1.0	0.6801371124236888	0.8284770741924641	0.4795033254783834	0.7424536423388586	1.0	1.0	0.7461142308866789	-0.25388576911332106	0.25388576911332106	ENSG00000122483	CCDC18	0.04136856327160387	1.0	0.26155692545326487	0.388536	0.0
1:93217738-93217869:+	1.0	1.0	1.0	1.0	1.0	0.7904695065409107	0.7287604297390071	0.8760394961298461	1.0	0.9238756945387118	1.0	0.8638290253896951	-0.13617097461030492	0.13617097461030492	ENSG00000122483	CCDC18	0.04678419832685773	1.0	0.27763395773171085	0.024254	0.0
1:96806419-96806452:+	0.9913173593635696	0.9813418051228954	0.9678615671998109	0.9890366362422904	0.9188009578834324	0.7543679120783932	0.7510338527921578	0.8943022000930866	0.8075651062959041	0.8227436171920666	0.9696716651623998	0.8060025376903216	-0.16366912747207818	0.16366912747207818	ENSG00000117569	PTBP2	0.0014795154649049872	1.0	0.04377693507522217	2.4442899999999996	0.0
1:99301724-99301897:+	0.588341546889457	0.6001022722269946	0.5743075017243486	0.6310382866751454	0.700714114546374	0.40377187540008463	0.3046510710818039	0.3009277705392798	0.32727325831647247	0.3914386345637017	0.6189007444124639	0.3456125219802685	-0.2732882224321954	0.2732882224321954	ENSG00000117600	PLPPR4	2.336106450072289e-05	0.7158998216246529	0.003977221231248072	0.0	0.214298
1:107421084-107421143:+	0.6706310694300275	0.7247926234667919	0.7558703593672836	0.7128827579033841	0.7643048879920477	0.0	0.0	0.0	0.0	0.0	0.7256963396319069	0.0	-0.7256963396319069	0.7256963396319069	ENSG00000162631	NTNG1	1.6890536377712427e-06	0.05176104872949973	0.0008216039480872973	0.06321399999999999	0.42798400000000003
1:109620914-109621266:+	0.2350808005258267	0.23666690187744854	0.17654245539695984	0.32688881087621113	0.175424655027142	0.04573501445948531	0.13533471856759008	0.08260877469501579	0.016848295948730486	0.06510132115198286	0.23012072474071762	0.0691256249645609	-0.16099509977615672	0.16099509977615672	ENSG00000116337	AMPD2	0.001933523359340914	1.0	0.051658956710551276	0.021345000000000003	0.0
1:110413321-110413410:+	0.1274434483989834	0.361981705901472	0.23185892459241195	0.2391332574353377	0.23876205545308563	0.06408056608452585	0.06544669106617867	0.045109829684592345	0.02624397442158355	0.02768807832334097	0.23983587835625814	0.045713827916044274	-0.19412205044021386	0.19412205044021386	ENSG00000224699	LAMTOR5-AS1	0.00537155136679861	1.0	0.08938315198045456	0.824462	0.0
1:113682212-113682302:+	0.807167608996264	0.7619295859803034	0.7793216838572121	0.8406177395107284	0.8582924946036755	0.7068622314229237	0.7485070506453393	0.7060572289352796	0.654621839735905	0.7297915457988114	0.8094658225896367	0.7091679793076519	-0.10029784328198488	0.10029784328198488	ENSG00000081026	MAGI3	0.0031886410897310727	1.0	0.0670851240875504	0.752467	0.0
1:113906996-113907161:+	0.8650686081937918	0.9520985551904582	0.7474349559263254	0.8455583205565791	0.8523811007202351	0.8091056942526816	0.6551127013573623	0.8144737107622952	0.620261047861271	0.7058634925665761	0.8525083081174779	0.7209633293600373	-0.13154497875744064	0.13154497875744064	ENSG00000118655	DCLRE1B	0.034099263965737536	1.0	0.2375476117822293	0.057676000000000005	0.0
1:121087821-121088908:+	0.19837585414768802	0.16097257473971302	0.1596200500414477	0.15670202764186986	0.11209294828015336	0.0	0.08627436363314743	0.045908889115693796	0.0	0.03376534502556931	0.15755269097017438	0.03318971955488211	-0.12436297141529226	0.12436297141529226	ENSG00000198019	FCGR1B	0.00040560580269310325	1.0	0.02141699132809368	1.4371899999999997	0.27207400000000004
1:149012591-149012776:+	0.36775915126159225	0.4914006350245696	0.4182175134248087	0.3670676825008589	0.24702645153861058	0.15695866778678422	0.03028298837362025	0.08134931387124217	0.1246592945641924	0.0967883713134602	0.378294286750088	0.09800772718185985	-0.2802865595682282	0.2802865595682282	ENSG00000178104	PDE4DIP	0.000761930354379328	1.0	0.029973498985820933	1.417498	0.9093979999999999
1:149486130-149486293:+	0.16120244841834044	0.12549759132065794	0.08187347550090442	0.11818141089779556	0.15789894467540772	3.812693065245091e-07	0.012398686484984987	0.022060572820764433	0.017798786457126375	0.024229938118061307	0.1289307741626212	0.015297673030048725	-0.11363310113257247	0.11363310113257247	ENSG00000271383	NBPF19	0.0008701508156358973	1.0	0.03232214756989343	0.112845	0.146292
1:151103562-151103675:+	0.6956092251757019	0.6901245847985117	0.7724663050545731	0.8466687204310999	0.9577119685176415	0.3584898134873773	0.5039667261249142	0.4955121594942836	0.4822779357834622	0.5387861089540973	0.7925161607955056	0.4758065487688269	-0.3167096120266787	0.3167096120266787	ENSG00000143458	GABPB2	0.0012361550984289005	1.0	0.039265226131910386	0.49460400000000004	0.107097
1:151117392-151117516:+	1.0	1.0	1.0	1.0	1.0	0.7448153268812958	0.8231048089700727	0.8560220546637396	1.0	0.9273407912840196	1.0	0.8702565963598256	-0.12974340364017445	0.12974340364017445	ENSG00000143458	GABPB2	0.041281425654835946	1.0	0.26148600438041497	0.38311300000000004	0.0
1:155061576-155061646:+	0.433454273524247	0.2568037606432908	0.2233213981324895	0.3848379051813906	0.22611649603713233	0.04949334463863205	0.12054364879815418	0.19807825414878152	0.09036894618003256	0.17427909046774404	0.30490676670371003	0.1265526568466689	-0.17835410985704114	0.17835410985704114	ENSG00000143537	ADAM15	0.01116336813694753	1.0	0.13426272235351533	0.406713	0.157502
1:164820072-164820184:+	0.7868856579649702	0.7818227729317461	0.861699854660297	0.7502215374869178	0.5333887253923519	0.4476752700040408	0.2365272273118019	0.3190205822140653	0.3176739448061659	0.4507517832630281	0.7428037096872566	0.3543297615198204	-0.38847394816743624	0.38847394816743624	ENSG00000185630	PBX1	0.0006628320790281375	1.0	0.0282117903636351	0.804308	0.160441
1:167685421-167685510:+	0.463847643793719	0.5757452045596355	0.4959018558907854	0.5502732647070984	0.5007498002892015	0.3117175157759439	0.32478685837546634	0.3531780130619239	0.34275970369599895	0.3049756434158464	0.5173035538480879	0.32748354686503595	-0.18982000698305196	0.18982000698305196	ENSG00000198771	RCSD1	0.0002019933248013833	1.0	0.014844329588821082	1.5829720000000003	0.170431
